107.701 1
62.7009 2
49.6782 3
43.8903 4
44.4727 5
38.0069 6
37.9356 7
42.5469 8
40.6475 9
41.5508 10
40.1166 11
36.7639 12
41.4088 13
38.95 14
43.9179 15
44.7762 16
44.7986 17
45.8795 18
45.9911 19
45.819 20
40.5831 21
36.4143 22
45.0328 23
44.8822 24
