32.5514 1
19.6099 2
13.2896 3
11.0962 4
9.22274 5
9.0002 6
8.75895 7
9.73249 8
8.57866 9
8.66492 10
9.92845 11
9.40363 12
9.40884 13
9.30367 14
9.63244 15
9.18481 16
8.65139 17
8.65325 18
8.65202 19
8.65131 20
8.59869 21
8.11382 22
8.11647 23
8.04739 24
