32.7865 1
17.8365 2
15.0022 3
14.0411 4
13.7471 5
14.0026 6
15.1299 7
14.354 8
14.065 9
13.948 10
13.8298 11
13.8772 12
20.4447 13
20.5666 14
20.9623 15
19.1782 16
18.6629 17
18.6232 18
18.1079 19
17.6 20
17.424 21
16.6485 22
15.969 23
15.29 24 
