32.8519 1
19.572 2
16.1035 3
14.6616 4
13.6672 5
13.6181 6
13.5822 7
13.5416 8
13.5122 9
13.5373 10
13.5519 11
13.6258 12
17.3425 13
19.6533 14
21.6525 15
25.0747 16
24.832 17
27.6703 18 
