32.7673 1
17.9875 2
15.0883 3
14.1157 4
13.7556 5
13.9078 6
15.1018 7
14.3156 8
13.989 9
13.904 10
13.7961 11
13.8853 12
20.3383 13
20.5145 14
20.4005 15
19.5653 16
19.2866 17
18.4081 18
17.7812 19
17.4247 20
16.9802 21
16.5536 22
16.6908 23
15.3005 24 
