63.3459 1
39.3496 2
30.4385 3
60.202 4
53.9092 5
24.0003 6
23.7996 7
23.8996 8
23.7441 9
22.1614 10
22.0274 11
23.2542 12
63.9786 13
83.1782 14
67.673 15 
