0.427729 1
0.377953 2
0.243898 3
0.201358 4
0.167589 5
0.142218 6
0.139485 7
0.127919 8
0.124646 9
0.116959 10
0.11785 11
0.114108 12
0.114239 13
0.112407 14
0.109167 15
0.106492 16
0.105865 17
0.104244 18
0.102825 19
0.105326 20
0.106062 21
0.10397 22
0.111369 23
0.129041 24
