108.057 1
62.6743 2
50.1502 3
48.2779 4
48.1267 5
47.9135 6
48.0807 7
48.1304 8
48.32 9
48.5613 10
48.6296 11
48.8692 12
60.5265 13
70.453 14
78.6448 15 
